index,视频长度,码率(Mbps),端到端时延,丢包率,时延(ms),卡顿次数,卡顿总时长,每次卡顿时长,卡顿开始位置,卡顿间隔,卡顿频率,MOS得分,最终MOS值,,start,last,Row Mean,Row StdDev,Threshold Upper,Threshold Lower,Filtered Mean
163,9.962794543,4.67245,169.33,0,100,0,0,0,0,0,0,4.31375,4.14442,,330338,330579,4.31375,0.153337862,4.620425725,4.007074275,
164,10.04547334,4.96519,169.33,0,100,0,0,0,0,0,0,4.21875,4.04942,,330702,330945,4.21875,0.290243125,4.799236249,3.638263751,
165,10.04547334,4.77317,169.33,0,100,0,0,0,0,0,0,4.245,4.07567,,331067,331310,4.245,0.279131306,4.803262611,3.686737389,
166,10.00413394,4.61592,169.33,0,100,0,0,0,0,0,0,4.3325,4.16317,,331433,331675,4.3325,0.196813908,4.726127816,3.938872184,
167,10.00413394,4.85902,169.33,0,100,0,0,0,0,0,0,4.21,4.04067,,331798,332040,4.21,0.280204007,4.770408015,3.649591985,
168,10.00413394,4.70953,169.33,0,100,0,0,0,0,0,0,4.18125,4.01192,,332165,332407,4.18125,0.290243125,4.761736249,3.600763751,
169,9.962794543,4.79302,169.33,0,100,0,0,0,0,0,0,4.235,4.06567,,332530,332771,4.235,0.308127988,4.851255976,3.618744024,
170,10.00413394,4.76716,169.33,0,100,0,0,0,0,0,0,4.19125,4.02192,,332895,333137,4.19125,0.26302838,4.71730676,3.66519324,
171,10.04547334,4.86109,174.39,0,100,0,0,0,0,0,0,4.1275,3.95311,,333260,333503,4.1275,0.254768803,4.637037606,3.617962394,
172,10.08681273,4.81892,174.39,0,100,0,0,0,0,0,0,4.1125,3.93811,,333625,333869,4.1125,0.339905449,4.792310898,3.432689102,
173,9.962794543,4.8335,174.39,0,100,0,0,0,0,0,0,4.22125,4.04686,,333992,334233,4.22125,0.212900882,4.647051765,3.795448235,
174,10.08681273,4.64111,174.39,0,100,0,0,0,0,0,0,4.225,4.05061,,334356,334600,4.225,0.260494036,4.745988072,3.704011928,
175,10.04547334,4.72167,174.39,0,100,0,0,0,0,0,0,4.3075,4.13311,,334722,334965,4.3075,0.168671278,4.644842556,3.970157444,
176,10.00413394,4.8309,174.39,0,100,0,0,0,0,0,0,4.23375,4.05936,,335087,335329,4.23375,0.177999799,4.589749599,3.877750401,
177,10.00413394,4.84684,174.39,0,100,0,0,0,0,0,0,4.2,4.02561,,335453,335695,3.8,1.146423008,6.092846017,1.507153983,
178,10.00413394,4.74105,174.39,0,100,0,0,0,0,0,0,4.2475,4.07311,,335818,336060,4.2475,0.233712277,4.714924555,3.780075445,
179,10.00413394,4.85101,174.39,0,100,0,0,0,0,0,0,0,-0.17439,,336184,336426,0,0,0,0,
180,10.00413394,4.69634,174.39,0,100,0,0,0,0,0,0,4.3275,4.15311,,336551,336793,4.3275,0.202255143,4.732010286,3.922989714,
181,10.00413394,4.757,169.68,0,100,0,0,0,0,0,0,4.2325,4.06282,,336915,337157,4.2325,0.170356768,4.573213537,3.891786463,
182,10.04547334,4.80159,169.68,0,100,0,0,0,0,0,0,4.22375,4.05407,,337280,337523,4.22375,0.183453965,4.590657929,3.856842071,
183,10.00413394,4.90855,169.68,0,100,0,0,0,0,0,0,4.245,4.07532,,337647,337889,4.245,0.257848239,4.760696478,3.729303522,
184,9.962794543,4.69219,169.68,0,100,0,0,0,0,0,0,4.23375,4.06407,,338013,338254,4.23375,0.233540299,4.700830599,3.766669401,
185,9.962794543,4.82997,169.68,0,100,0,0,0,0,0,0,4.311428571,4.141748571,,338378,338619,4.2725,0.13002747,4.532554939,4.012445061,
186,10.04547334,4.73395,169.68,0,100,0,0,0,0,0,0,4.328571429,4.158891429,,338742,338985,4.25,0.256347978,4.762695956,3.737304044,
187,10.04547334,4.68037,169.68,0,100,0,0,0,0,0,0,4.25625,4.08657,,339107,339350,4.25625,0.176144219,4.608538437,3.903961563,
188,10.08681273,4.81755,169.68,0,100,0,0,0,0,0,0,4.23125,4.06157,,339473,339717,4.23125,0.194454365,4.62015873,3.84234127,
189,10.08681273,4.6733,169.68,0,100,0,0,0,0,0,0,4.21625,4.04657,,339839,340083,4.21625,0.152497073,4.521244145,3.911255855,
190,10.00413394,5.01036,169.68,0,100,0,0,0,0,0,0,4.2025,4.03282,,340204,340446,4.2025,0.175804274,4.554108549,3.850891451,
191,9.962794543,4.75976,169.26,0,100,0,0,0,0,0,0,4.2475,4.07824,,340570,340811,4.2475,0.278349729,4.804199457,3.690800543,
192,9.921455147,4.67828,169.26,0,100,0,0,0,0,0,0,4.2,4.03074,,340936,341176,4.2,0.141421356,4.482842712,3.917157288,
193,9.962794543,4.71818,169.26,0,100,0,0,0,0,0,0,4.298571429,4.129311429,,341302,341543,4.22375,0.243658866,4.711067731,3.736432269,
194,10.04547334,4.85104,169.26,0,100,0,0,0,0,0,0,4.28375,4.11449,,341665,341908,4.28375,0.175168286,4.634086573,3.933413427,
195,10.00413394,4.72314,169.26,0,100,0,0,0,0,0,0,4.2325,4.06324,,342031,342273,4.2325,0.170356768,4.573213537,3.891786463,
196,10.00413394,5.06439,169.26,0,100,0,0,0,0,0,0,4.19375,4.02449,,342397,342639,4.19375,0.178160241,4.550070482,3.837429518,
197,10.00413394,4.60839,169.26,0,100,0,0,0,0,0,0,4.195,4.02574,,342762,343004,4.195,0.251111813,4.697223627,3.692776373,
198,10.00413394,4.79381,169.26,0,100,0,0,0,0,0,0,4.14125,3.97199,,343128,343370,4.14125,0.225922711,4.593095422,3.689404578,
199,9.962794543,4.58586,169.26,0,100,0,0,0,0,0,0,4.26125,4.09199,,343493,343734,4.26125,0.185967547,4.633185094,3.889314906,
200,9.962794543,4.88732,169.26,0,100,0,0,0,0,0,0,4.29375,4.12449,,343859,344100,4.29375,0.174104853,4.641959707,3.945540293,
